Date,PO4
01-Dec-2013,0.00774277004292956
01-Jan-2014,0.0135930084241402
01-Feb-2014,0.021376094848458
01-Mar-2014,0.0145440163158029
01-Apr-2014,0.00983440750720273
01-May-2014,0.00711437400976793
01-Jun-2014,0.00506914510906902
01-Jul-2014,0.00723084347761543
01-Aug-2014,0.00862373386120974
01-Sep-2014,0.00845324588334098
01-Oct-2014,0.00765899389483301
01-Nov-2014,0.00674123196944493
01-Dec-2014,0.00644532123363821
01-Jan-2015,0.0192155527292323
01-Feb-2015,0.0286929533539015
01-Mar-2015,0.0251630669453197
01-Apr-2015,0.014744318022949
01-May-2015,0.0105317121156842
01-Jun-2015,0.00671266258979438
01-Jul-2015,0.00806936783406228
01-Aug-2015,0.00976519155419926
01-Sep-2015,0.00952266085344551
01-Oct-2015,0.00837975453259207
01-Nov-2015,0.00691504812591803
01-Dec-2015,0.0064757584610639
01-Jan-2016,0.014917751595578
01-Feb-2016,0.0232075643655892
01-Mar-2016,0.0148888241628413
01-Apr-2016,0.0113173699384953
01-May-2016,0.00711244939922755
01-Jun-2016,0.00532281352700014
01-Jul-2016,0.00796991065989595
01-Aug-2016,0.0089818173468241
01-Sep-2016,0.00839067988494375
01-Oct-2016,0.00765546163811395
01-Nov-2016,0.00668973330565603
01-Dec-2016,0.0111031777622563
01-Jan-2017,0.0382097706387246
01-Feb-2017,0.0487628375344705
01-Mar-2017,0.042406923385529
01-Apr-2017,0.0176116583894878
01-May-2017,0.0114767620838221
01-Jun-2017,0.00595038260187116
01-Jul-2017,0.00738589157066915
01-Aug-2017,0.00918726443601203
01-Sep-2017,0.00867743304671214
01-Oct-2017,0.00767066978987299
01-Nov-2017,0.00659891099995602
01-Dec-2017,0.0079262575757253
01-Jan-2018,0.0229868422719907
01-Feb-2018,0.0421158436453043
01-Mar-2018,0.0299279796984945
01-Apr-2018,0.0152554005517931
01-May-2018,0.00825564711200332
01-Jun-2018,0.00605150856709703
01-Jul-2018,0.0082720939540049
01-Aug-2018,0.00898355596914863
01-Sep-2018,0.00863977440368423
01-Oct-2018,0.00779160944416418
01-Nov-2018,0.00661773917507352
01-Dec-2018,0.00725259272616122
01-Jan-2019,0.0212697758558584
01-Feb-2019,0.0373743084238657
01-Mar-2019,0.0343476205815299
01-Apr-2019,0.0173323933942611
01-May-2019,0.0121001153149734
01-Jun-2019,0.00715312381364785
01-Jul-2019,0.00793823589278572
01-Aug-2019,0.00961025182653387
01-Sep-2019,0.0091273315001758
01-Oct-2019,0.00826952676474173
01-Nov-2019,0.00720154752494995
01-Dec-2019,0.0069391464886516
01-Jan-2020,0.0141678664201119
01-Feb-2020,0.0269473861875909
01-Mar-2020,0.0211430807160953
01-Apr-2020,0.0123198408216273
01-May-2020,0.00810857786528212
01-Jun-2020,0.00593361367516116
01-Jul-2020,0.00784863333863916
01-Aug-2020,0.00910587372429832
01-Sep-2020,0.00922727535262015
01-Oct-2020,0.00823367616133894
01-Nov-2020,0.00714666408138633
01-Dec-2020,0.00638740695613805
01-Jan-2021,0.00888329404093299
01-Feb-2021,0.013431626397523
01-Mar-2021,0.0175492444896305
01-Apr-2021,0.0169036781293855
01-May-2021,0.00880706200097988
01-Jun-2021,0.00582195878549401
01-Jul-2021,0.00746438668790803
01-Aug-2021,0.00914655402390769
01-Sep-2021,0.00877712187160723
01-Oct-2021,0.00753788036493391
01-Nov-2021,0.00667763143186087
01-Dec-2021,0.00695040280677794
01-Jan-2022,0.0161824574999339
01-Feb-2022,0.0315445524417221
01-Mar-2022,0.0305137945678921
01-Apr-2022,0.0151595992609343
01-May-2022,0.00935005915156463
01-Jun-2022,0.00605207846389066
01-Jul-2022,0.00745079963216846
01-Aug-2022,0.00945926528496626
01-Sep-2022,0.00871767771024161
01-Oct-2022,0.00780728438195261
01-Nov-2022,0.00683123963673105
01-Dec-2022,0.0063252376479159
