"Box","N_P","y","ymin","ymax",".width",".point",".interval"
"Cyprus",82.8843843256441,0.0324590359009045,0.0302445916975736,0.0346504295732215,0.8,"median","qi"
"Cyprus",83.5966637595125,0.0324849647367358,0.0302963794735539,0.0346584457541578,0.8,"median","qi"
"Cyprus",84.3089431933808,0.0325105998289206,0.0303265930668793,0.0346652869233509,0.8,"median","qi"
"Cyprus",85.0212226272492,0.0325352765939445,0.0303826369095865,0.034649297636873,0.8,"median","qi"
"Cyprus",85.7335020611176,0.0325458714208456,0.0304441196555159,0.0346514888076491,0.8,"median","qi"
"Cyprus",86.445781494986,0.0325604018077369,0.0305062458883178,0.0346489959726653,0.8,"median","qi"
"Cyprus",87.1580609288543,0.0325736410616999,0.0305400048309387,0.0346667954613719,0.8,"median","qi"
"Cyprus",87.8703403627227,0.0326089090916305,0.0305854656571954,0.0346680974902392,0.8,"median","qi"
"Cyprus",88.5826197965911,0.0326394633553842,0.0306327119888398,0.0346637687092761,0.8,"median","qi"
"Cyprus",89.2948992304595,0.0326615861465431,0.0306878678859452,0.0346610483587815,0.8,"median","qi"
"Cyprus",90.0071786643279,0.0326989108729862,0.0307276755916506,0.034663581878502,0.8,"median","qi"
"Cyprus",90.7194580981962,0.0327252471596233,0.0307637352713293,0.034673283889029,0.8,"median","qi"
"Cyprus",91.4317375320646,0.0327597950826206,0.0308172332233337,0.0346839233025948,0.8,"median","qi"
"Cyprus",92.144016965933,0.0327881885070445,0.0308633651318158,0.034688772768428,0.8,"median","qi"
"Cyprus",92.8562963998014,0.032816275651789,0.0309194660449371,0.0346994978834505,0.8,"median","qi"
"Cyprus",93.5685758336698,0.0328455367196832,0.0309794578104425,0.0347093190893824,0.8,"median","qi"
"Cyprus",94.2808552675381,0.0328738203768836,0.0310323541879097,0.0347211057902221,0.8,"median","qi"
"Cyprus",94.9931347014065,0.0329146128712028,0.0310869941822799,0.0347327880505075,0.8,"median","qi"
"Cyprus",95.7054141352749,0.0329431897921233,0.0311430968313673,0.0347460975573666,0.8,"median","qi"
"Cyprus",96.4176935691433,0.0329758971510038,0.0311852212191198,0.0347704682208824,0.8,"median","qi"
"Cyprus",97.1299730030117,0.0330155636964659,0.0312272220425138,0.0347942026843557,0.8,"median","qi"
"Cyprus",97.84225243688,0.0330450486329246,0.0312789248657605,0.0347998856870809,0.8,"median","qi"
"Cyprus",98.5545318707484,0.0330744025151267,0.0313167036946524,0.0348181767028789,0.8,"median","qi"
"Cyprus",99.2668113046168,0.0330964496380915,0.0313677856295138,0.0348423482435113,0.8,"median","qi"
"Cyprus",99.9790907384852,0.0331297925493481,0.0314199321871576,0.0348611779328154,0.8,"median","qi"
"Cyprus",100.691370172354,0.0331691130499506,0.0314658481079272,0.0348812537899934,0.8,"median","qi"
"Cyprus",101.403649606222,0.0332011587780257,0.0315111628060096,0.0348903261328312,0.8,"median","qi"
"Cyprus",102.11592904009,0.0332289399563421,0.0315614682697165,0.0349125763662747,0.8,"median","qi"
"Cyprus",102.828208473959,0.0332659453924533,0.0316010481087267,0.0349034274033648,0.8,"median","qi"
"Cyprus",103.540487907827,0.0332904691686448,0.0316614719206926,0.0348990654388832,0.8,"median","qi"
"Cyprus",104.252767341695,0.0333216709756756,0.0317033394650007,0.0349273574309623,0.8,"median","qi"
"Cyprus",104.965046775564,0.0333525703486326,0.0317418118744264,0.0349465382375217,0.8,"median","qi"
"Cyprus",105.677326209432,0.0333817792625476,0.0317928169331883,0.0349546742166483,0.8,"median","qi"
"Cyprus",106.389605643301,0.0334132985985811,0.0318243331303486,0.0349922541732656,0.8,"median","qi"
"Cyprus",107.101885077169,0.0334441513086685,0.0318641460788154,0.0349907784601956,0.8,"median","qi"
"Cyprus",107.814164511037,0.0334716937029825,0.0319070346857419,0.0350123776273835,0.8,"median","qi"
"Cyprus",108.526443944906,0.0335039067289992,0.0319551905167499,0.0350380139648681,0.8,"median","qi"
"Cyprus",109.238723378774,0.0335283738392971,0.0320097668721043,0.0350476449804231,0.8,"median","qi"
"Cyprus",109.951002812642,0.033559339000807,0.0320275552561748,0.0350573079119157,0.8,"median","qi"
"Cyprus",110.663282246511,0.033584804196936,0.0320747010021793,0.0350839589825786,0.8,"median","qi"
"Cyprus",111.375561680379,0.0336060546209139,0.0321115243281261,0.035091035324437,0.8,"median","qi"
"Cyprus",112.087841114248,0.0336383346148793,0.0321508695224634,0.0351182229512985,0.8,"median","qi"
"Cyprus",112.800120548116,0.0336657100057734,0.0321948597043382,0.0351460342350961,0.8,"median","qi"
"Cyprus",113.512399981984,0.0336899634354231,0.0322311152333701,0.0351711388759647,0.8,"median","qi"
"Cyprus",114.224679415853,0.0337190902433982,0.0322723778892162,0.0351849544757272,0.8,"median","qi"
"Cyprus",114.936958849721,0.0337473273245816,0.032311642104554,0.0352006881949167,0.8,"median","qi"
"Cyprus",115.649238283589,0.0337741275337076,0.0323464755278054,0.0352063213156651,0.8,"median","qi"
"Cyprus",116.361517717458,0.0337972470546815,0.0323787683172325,0.0352276518373722,0.8,"median","qi"
"Cyprus",117.073797151326,0.0338145390377543,0.0324118852499875,0.035238089469145,0.8,"median","qi"
"Cyprus",117.786076585195,0.0338430174656114,0.0324464502333441,0.0352543253718089,0.8,"median","qi"
"Cyprus",118.498356019063,0.0338683193525476,0.0324716994724051,0.0352698774944999,0.8,"median","qi"
"Cyprus",119.210635452931,0.0338979231169314,0.032501290907661,0.0352842531740917,0.8,"median","qi"
"Cyprus",119.9229148868,0.0339298648570781,0.0325314118148883,0.0353060232437365,0.8,"median","qi"
"Cyprus",120.635194320668,0.0339553244405978,0.0325778716697696,0.0353273667198204,0.8,"median","qi"
"Cyprus",121.347473754537,0.0339829651242901,0.0326073465458462,0.035347535754263,0.8,"median","qi"
"Cyprus",122.059753188405,0.0340106455210971,0.0326265411136375,0.0353635914298233,0.8,"median","qi"
"Cyprus",122.772032622273,0.0340329514020041,0.0326527579536243,0.0353759219490151,0.8,"median","qi"
"Cyprus",123.484312056142,0.0340536328397397,0.0326725098008864,0.0353855671821093,0.8,"median","qi"
"Cyprus",124.19659149001,0.0340687722846141,0.0326897535018677,0.0354075455510982,0.8,"median","qi"
"Cyprus",124.908870923878,0.0340863895471797,0.0327178794691026,0.0354205912400536,0.8,"median","qi"
"Cyprus",125.621150357747,0.0341025366645233,0.0327453163155551,0.0354274858590789,0.8,"median","qi"
"Cyprus",126.333429791615,0.0341251901572036,0.0327741566726436,0.0354509292068894,0.8,"median","qi"
"Cyprus",127.045709225484,0.0341504720272285,0.0327820600047561,0.035467103349847,0.8,"median","qi"
"Cyprus",127.757988659352,0.0341685194711368,0.032807139296533,0.0354728034786585,0.8,"median","qi"
"Cyprus",128.47026809322,0.0341871418586035,0.0328328800845153,0.0355086178648544,0.8,"median","qi"
"Cyprus",129.182547527089,0.0342111575105605,0.0328603131263433,0.0355299329487688,0.8,"median","qi"
"Cyprus",129.894826960957,0.0342226387078485,0.0328952543536826,0.0355608631683694,0.8,"median","qi"
"Cyprus",130.607106394825,0.0342416336933071,0.032914793419332,0.0356007419847926,0.8,"median","qi"
"Cyprus",131.319385828694,0.0342609793029577,0.0329412680900729,0.0356008280016516,0.8,"median","qi"
"Cyprus",132.031665262562,0.0342822956272351,0.032956544312284,0.0356326277766195,0.8,"median","qi"
"Cyprus",132.743944696431,0.0343033857458697,0.0329620496864735,0.0356448253164607,0.8,"median","qi"
"Cyprus",133.456224130299,0.0343139682107516,0.0329800190411908,0.0356625148094827,0.8,"median","qi"
"Cyprus",134.168503564167,0.0343274877775101,0.0329958309577348,0.0356771129046363,0.8,"median","qi"
"Cyprus",134.880782998036,0.0343420942275058,0.0330156766982796,0.0356917476582389,0.8,"median","qi"
"Cyprus",135.593062431904,0.0343637216918158,0.0330364797198029,0.0357155139643675,0.8,"median","qi"
"Cyprus",136.305341865772,0.0343894493801993,0.0330447807063718,0.0357341398642334,0.8,"median","qi"
"Cyprus",137.017621299641,0.0344112914809031,0.0330445398436792,0.0357597842997523,0.8,"median","qi"
"Cyprus",137.729900733509,0.0344308615452871,0.0330477944860207,0.0357826270715235,0.8,"median","qi"
"Cyprus",138.442180167378,0.0344526864820845,0.0330460949368113,0.0357957331290093,0.8,"median","qi"
"Cyprus",139.154459601246,0.0344695670470784,0.0330541962741093,0.0358212845974025,0.8,"median","qi"
"Cyprus",139.866739035114,0.0344823385870699,0.0330640070255108,0.0358275298515166,0.8,"median","qi"
"Cyprus",140.579018468983,0.0345010246081965,0.0330776369410032,0.035850628475658,0.8,"median","qi"
"Cyprus",141.291297902851,0.0345232466087943,0.0330793189632258,0.0358632117451261,0.8,"median","qi"
"Cyprus",142.003577336719,0.0345357660922896,0.0330934782995579,0.0358792302984374,0.8,"median","qi"
"Cyprus",142.715856770588,0.0345566243998915,0.0330980667767023,0.0359055410308026,0.8,"median","qi"
"Cyprus",143.428136204456,0.0345833704330188,0.0331121968719849,0.035939230752746,0.8,"median","qi"
"Cyprus",144.140415638325,0.0346018451818377,0.033116399963491,0.0359703516501545,0.8,"median","qi"
"Cyprus",144.852695072193,0.0346227035824856,0.0331062511465861,0.0360015338640978,0.8,"median","qi"
"Cyprus",145.564974506061,0.0346430406513679,0.0331122082165935,0.036024404108363,0.8,"median","qi"
"Cyprus",146.27725393993,0.0346594787436388,0.0331196675989355,0.0360501672310759,0.8,"median","qi"
"Cyprus",146.989533373798,0.0346715010131977,0.0331114095590436,0.0360749368939112,0.8,"median","qi"
"Cyprus",147.701812807666,0.0347003419355293,0.0331319872810664,0.0361036678743103,0.8,"median","qi"
"Cyprus",148.414092241535,0.0347206062753164,0.0331435620430332,0.0361432989783861,0.8,"median","qi"
"Cyprus",149.126371675403,0.0347381573045275,0.0331489010858614,0.0361778149424583,0.8,"median","qi"
"Cyprus",149.838651109272,0.0347510349583978,0.0331577868705883,0.0362197273345416,0.8,"median","qi"
"Cyprus",150.55093054314,0.0347630884274708,0.0331612715465897,0.0362458483178187,0.8,"median","qi"
"Cyprus",151.263209977008,0.0347752421065946,0.0331547510855182,0.0362907680746044,0.8,"median","qi"
"Cyprus",151.975489410877,0.0348011802268109,0.0331450593279479,0.0363152259366702,0.8,"median","qi"
"Cyprus",152.687768844745,0.0348264188394188,0.0331561800378272,0.0363626142304705,0.8,"median","qi"
"Cyprus",153.400048278614,0.0348439442012072,0.0331450167448359,0.0364070119624901,0.8,"median","qi"
"Cyprus",154.112327712482,0.034862835884076,0.0331542407010635,0.0364513572502482,0.8,"median","qi"
"Cyprus",154.82460714635,0.0348829561220465,0.0331628507662651,0.0364849894381975,0.8,"median","qi"
"Cyprus",155.536886580219,0.0349024221151912,0.0331941012903586,0.0365020882560422,0.8,"median","qi"
"Cyprus",156.249166014087,0.034932616053285,0.0331849285282387,0.0365505597711264,0.8,"median","qi"
"Cyprus",156.961445447955,0.0349594053496144,0.0331782595314502,0.0365846886903482,0.8,"median","qi"
"Cyprus",157.673724881824,0.0349875385432153,0.0331579527310476,0.036636814650019,0.8,"median","qi"
"Cyprus",158.386004315692,0.0350078870818442,0.0331545703873853,0.0366936484998491,0.8,"median","qi"
"Cyprus",159.098283749561,0.0350305210528349,0.0331427959584692,0.0367432821193672,0.8,"median","qi"
"Cyprus",159.810563183429,0.0350550771281791,0.0331171467443896,0.0368193447887216,0.8,"median","qi"
"Cyprus",160.522842617297,0.0350855338561585,0.0331120493287838,0.0368796003267088,0.8,"median","qi"
"Cyprus",161.235122051166,0.0351176984484254,0.0331260157338777,0.0369228518532368,0.8,"median","qi"
"Cyprus",161.947401485034,0.0351380347730858,0.0331251569401993,0.0369888446313993,0.8,"median","qi"
"Cyprus",162.659680918902,0.0351554691355502,0.0331023241635966,0.0370564183159975,0.8,"median","qi"
"Cyprus",163.371960352771,0.0351796999237132,0.0330849658314495,0.0371120434980233,0.8,"median","qi"
"Cyprus",164.084239786639,0.0351968674427365,0.0330564101946814,0.037179559134862,0.8,"median","qi"
"Cyprus",164.796519220508,0.0352228956481237,0.0330517416473562,0.0372447246777135,0.8,"median","qi"
"Cyprus",165.508798654376,0.0352374091028753,0.0330254504288866,0.0373078537155719,0.8,"median","qi"
"Cyprus",166.221078088244,0.0352608654618232,0.0330156642806366,0.0373861006029435,0.8,"median","qi"
"Cyprus",166.933357522113,0.0352843760308974,0.0329878926028411,0.0374500109658131,0.8,"median","qi"
"Cyprus",167.645636955981,0.0353015001306157,0.0329808588017502,0.0375202006585751,0.8,"median","qi"
"Cyprus",168.357916389849,0.0353207840322267,0.0329671970619484,0.0376067417164783,0.8,"median","qi"
"Cyprus",169.070195823718,0.0353368903170644,0.0329486316737991,0.0376671611802245,0.8,"median","qi"
"Cyprus",169.782475257586,0.0353588797895436,0.0328997517253048,0.0377567326886703,0.8,"median","qi"
"Cyprus",170.494754691455,0.0353895254719826,0.0328664591381378,0.0378425556264911,0.8,"median","qi"
"Cyprus",171.207034125323,0.0354225385195298,0.0328576741459144,0.0379452416241284,0.8,"median","qi"
"Cyprus",171.919313559191,0.0354458978869433,0.0328485185828941,0.038008715456968,0.8,"median","qi"
"Cyprus",172.63159299306,0.0354774537497017,0.0328200223350392,0.0380884019128016,0.8,"median","qi"
"Cyprus",173.343872426928,0.0355005343554439,0.0327755504608198,0.0381687553314733,0.8,"median","qi"
"Cyprus",174.056151860796,0.0355229692710387,0.032748428311737,0.0382364783072922,0.8,"median","qi"
"Cyprus",174.768431294665,0.0355504108652357,0.0327414160480967,0.0383061611210379,0.8,"median","qi"
"Cyprus",175.480710728533,0.0355648966014934,0.032704709173747,0.0383728555761251,0.8,"median","qi"
"Cyprus",176.192990162402,0.0355792033799534,0.0326897597799449,0.0384421910782613,0.8,"median","qi"
"Cyprus",176.90526959627,0.035588132294671,0.032644252348359,0.0385275050854711,0.8,"median","qi"
"Cyprus",177.617549030138,0.0356128665754639,0.032617741557935,0.0385980159639116,0.8,"median","qi"
"Lyon",16.4377420459537,0.182181089735974,0.160676485862234,0.212556442384086,0.8,"median","qi"
"Lyon",17.01708498813,0.180910973587609,0.160100218636175,0.210151760694727,0.8,"median","qi"
"Lyon",17.5964279303062,0.179560770221081,0.159423899594077,0.207743652933042,0.8,"median","qi"
"Lyon",18.1757708724825,0.178255461046149,0.158732203508074,0.205437157326951,0.8,"median","qi"
"Lyon",18.7551138146588,0.176931028560995,0.158117250457916,0.203032550232199,0.8,"median","qi"
"Lyon",19.3344567568351,0.175643576526928,0.157524761369949,0.200515966339234,0.8,"median","qi"
"Lyon",19.9137996990113,0.174341641416884,0.156885864880658,0.197996137170264,0.8,"median","qi"
"Lyon",20.4931426411876,0.173039023833801,0.156171940841756,0.195606523083383,0.8,"median","qi"
"Lyon",21.0724855833639,0.171705579451677,0.155564431770008,0.193385045201271,0.8,"median","qi"
"Lyon",21.6518285255401,0.170398077798573,0.154939665811338,0.19124744978469,0.8,"median","qi"
"Lyon",22.2311714677164,0.169149812817565,0.154349228611217,0.189051068209176,0.8,"median","qi"
"Lyon",22.8105144098927,0.167746651160652,0.153761557400878,0.186821590366912,0.8,"median","qi"
"Lyon",23.3898573520689,0.166372963650342,0.153170256326567,0.184624582296385,0.8,"median","qi"
"Lyon",23.9692002942452,0.165074302847307,0.152605901559472,0.182441088935527,0.8,"median","qi"
"Lyon",24.5485432364215,0.163792220255144,0.151935771385491,0.18017460137938,0.8,"median","qi"
"Lyon",25.1278861785977,0.162545885610103,0.151254223918888,0.178052540919424,0.8,"median","qi"
"Lyon",25.707229120774,0.161231823771992,0.150580355318031,0.17592643233494,0.8,"median","qi"
"Lyon",26.2865720629503,0.159924709592,0.149874403815612,0.173808863508287,0.8,"median","qi"
"Lyon",26.8659150051265,0.158650194149109,0.149224380499301,0.171691389102402,0.8,"median","qi"
"Lyon",27.4452579473028,0.157401204370545,0.148600029669656,0.169529143479061,0.8,"median","qi"
"Lyon",28.0246008894791,0.156288228266447,0.147830977941729,0.167502735597712,0.8,"median","qi"
"Lyon",28.6039438316554,0.155053730682352,0.147157164526376,0.165634515465534,0.8,"median","qi"
"Lyon",29.1832867738316,0.153869594324832,0.146474157076106,0.163660151742243,0.8,"median","qi"
"Lyon",29.7626297160079,0.152738083101947,0.145823252857213,0.161651560270567,0.8,"median","qi"
"Lyon",30.3419726581842,0.151617688646909,0.145227519270726,0.159834208383283,0.8,"median","qi"
"Lyon",30.9213156003604,0.150508516829815,0.14454242229303,0.158093445583076,0.8,"median","qi"
"Lyon",31.5006585425367,0.149400631507379,0.143867911090513,0.156315295690998,0.8,"median","qi"
"Lyon",32.080001484713,0.148338129640393,0.143181988438617,0.154582728401925,0.8,"median","qi"
"Lyon",32.6593444268892,0.147260405521156,0.142490413701788,0.15305634483004,0.8,"median","qi"
"Lyon",33.2386873690655,0.146256719170203,0.141768601706254,0.151611188992635,0.8,"median","qi"
"Lyon",33.8180303112418,0.145194718588581,0.141024491103212,0.150179974136838,0.8,"median","qi"
"Lyon",34.397373253418,0.144242619437146,0.140255864686667,0.148877859576722,0.8,"median","qi"
"Lyon",34.9767161955943,0.143268071815673,0.139387558727202,0.147580851840436,0.8,"median","qi"
"Lyon",35.5560591377706,0.142301464317639,0.138541877588031,0.146439667451303,0.8,"median","qi"
"Lyon",36.1354020799468,0.141366738845444,0.137600130043309,0.145413324031322,0.8,"median","qi"
"Lyon",36.7147450221231,0.140399982666208,0.136719647133857,0.144408028862863,0.8,"median","qi"
"Lyon",37.2940879642994,0.139527377598974,0.135725327246631,0.143516256212828,0.8,"median","qi"
"Lyon",37.8734309064756,0.138694589250973,0.134745187019229,0.142702683424041,0.8,"median","qi"
"Lyon",38.4527738486519,0.137835426562439,0.133870246756869,0.141991786061788,0.8,"median","qi"
"Lyon",39.0321167908282,0.137002608539858,0.132844244442626,0.141359898949708,0.8,"median","qi"
"Lyon",39.6114597330045,0.136233897420531,0.131918838684782,0.140738908257238,0.8,"median","qi"
"Lyon",40.1908026751807,0.135481637151074,0.130940942804063,0.14014669024567,0.8,"median","qi"
"Lyon",40.770145617357,0.134798190313606,0.130083603323475,0.139559048503215,0.8,"median","qi"
"Lyon",41.3494885595333,0.134142229417837,0.129175844048629,0.138978688198237,0.8,"median","qi"
"Lyon",41.9288315017095,0.133455903332211,0.128356398256339,0.138530541655073,0.8,"median","qi"
"Lyon",42.5081744438858,0.132852778007587,0.127629568348494,0.138034492781652,0.8,"median","qi"
"Lyon",43.0875173860621,0.132291149260374,0.126850994974099,0.137617833270668,0.8,"median","qi"
"Lyon",43.6668603282383,0.131684780460894,0.126115011011419,0.137177512670353,0.8,"median","qi"
"Lyon",44.2462032704146,0.131161482626448,0.125475531167897,0.136796544882108,0.8,"median","qi"
"Lyon",44.8255462125909,0.130684292458778,0.124778688469194,0.136359201624373,0.8,"median","qi"
"Lyon",45.4048891547671,0.130188980070556,0.124182141543362,0.135977768578092,0.8,"median","qi"
"Lyon",45.9842320969434,0.129695187108144,0.123582969637211,0.135580665113042,0.8,"median","qi"
"Lyon",46.5635750391197,0.129275978361806,0.123097529964335,0.135186617747635,0.8,"median","qi"
"Lyon",47.1429179812959,0.128858368279681,0.122612269559257,0.134863410185153,0.8,"median","qi"
"Lyon",47.7222609234722,0.128441035906857,0.122123584308867,0.134473289112147,0.8,"median","qi"
"Lyon",48.3016038656485,0.128035981295646,0.121679489637467,0.134162843863961,0.8,"median","qi"
"Lyon",48.8809468078247,0.127690015119408,0.121288117475665,0.133872984904582,0.8,"median","qi"
"Lyon",49.460289750001,0.127372138855272,0.120894569148964,0.13359052646732,0.8,"median","qi"
"Lyon",50.0396326921773,0.127076694485192,0.120543693139517,0.133373445490003,0.8,"median","qi"
"Lyon",50.6189756343536,0.126796823341274,0.120161679942785,0.133106710543147,0.8,"median","qi"
"Lyon",51.1983185765298,0.126484201107445,0.1198398678404,0.132955960401388,0.8,"median","qi"
"Lyon",51.7776615187061,0.126192770648429,0.119566310932736,0.132804516034508,0.8,"median","qi"
"Lyon",52.3570044608824,0.125931152010072,0.119180934677127,0.132622711305411,0.8,"median","qi"
"Lyon",52.9363474030586,0.12569747862454,0.118962561261115,0.132427093882198,0.8,"median","qi"
"Lyon",53.5156903452349,0.125448874865172,0.118616871895424,0.132234650975119,0.8,"median","qi"
"Lyon",54.0950332874112,0.125179404287854,0.118397765163568,0.132081353333129,0.8,"median","qi"
"Lyon",54.6743762295874,0.124968284511974,0.118200048912409,0.131935107434019,0.8,"median","qi"
"Lyon",55.2537191717637,0.124762600372085,0.117900331465967,0.131744851552332,0.8,"median","qi"
"Lyon",55.83306211394,0.124562771886173,0.117658103299332,0.131631794900113,0.8,"median","qi"
"Lyon",56.4124050561162,0.124340160457823,0.117430449414249,0.131486692059316,0.8,"median","qi"
"Lyon",56.9917479982925,0.124170039756064,0.117246605457699,0.131325035522563,0.8,"median","qi"
"Lyon",57.5710909404688,0.124004386126068,0.117049536088911,0.131227195292245,0.8,"median","qi"
"Lyon",58.150433882645,0.123845355097853,0.116847780346645,0.131136042504808,0.8,"median","qi"
"Lyon",58.7297768248213,0.123682485445043,0.116731182689103,0.131008073571725,0.8,"median","qi"
"Lyon",59.3091197669976,0.123571912574071,0.116624402522389,0.13088077169387,0.8,"median","qi"
"Lyon",59.8884627091739,0.123400954572355,0.116514125857638,0.130790117459131,0.8,"median","qi"
"Lyon",60.4678056513501,0.123282716534818,0.116382273826525,0.130669958942156,0.8,"median","qi"
"Lyon",61.0471485935264,0.123125143798457,0.116218692120964,0.130544955812395,0.8,"median","qi"
"Lyon",61.6264915357027,0.12304930766188,0.11603906945675,0.130411563516453,0.8,"median","qi"
"Lyon",62.2058344778789,0.122918993957728,0.115930925036075,0.130294284588264,0.8,"median","qi"
"Lyon",62.7851774200552,0.122793849414939,0.115813525479258,0.130185462816015,0.8,"median","qi"
"Lyon",63.3645203622315,0.122665512826596,0.115610160158314,0.130062421715427,0.8,"median","qi"
"Lyon",63.9438633044077,0.122508168757276,0.11544562403501,0.129968429778346,0.8,"median","qi"
"Lyon",64.523206246584,0.122382359222836,0.115278510671876,0.129891808765486,0.8,"median","qi"
"Lyon",65.1025491887603,0.122253825046473,0.115176176172977,0.129802017874424,0.8,"median","qi"
"Lyon",65.6818921309365,0.122121492747361,0.114929075347434,0.129745280964115,0.8,"median","qi"
"Lyon",66.2612350731128,0.122000581269912,0.114790670764053,0.129682153049887,0.8,"median","qi"
"Lyon",66.8405780152891,0.121837207313731,0.114635643096536,0.129608384220485,0.8,"median","qi"
"Lyon",67.4199209574653,0.121696113718402,0.114423886602899,0.129483039712121,0.8,"median","qi"
"Lyon",67.9992638996416,0.121557522574224,0.114255285869691,0.129363151926321,0.8,"median","qi"
"Lyon",68.5786068418179,0.121435004104512,0.114076456699052,0.129260298764048,0.8,"median","qi"
"Lyon",69.1579497839941,0.12132896085645,0.113889527341795,0.129173592208365,0.8,"median","qi"
"Lyon",69.7372927261704,0.121200538859619,0.113733676351836,0.129083962352038,0.8,"median","qi"
"Lyon",70.3166356683467,0.12105498021218,0.113554055796124,0.128996585060308,0.8,"median","qi"
"Lyon",70.895978610523,0.120869939487228,0.113334859002628,0.128901927581835,0.8,"median","qi"
"Lyon",71.4753215526992,0.120754413302299,0.113103215619214,0.128777039370399,0.8,"median","qi"
"Lyon",72.0546644948755,0.12065768259611,0.112895797135586,0.128668733803346,0.8,"median","qi"
"Lyon",72.6340074370518,0.120514023534027,0.112776906760178,0.128558193339029,0.8,"median","qi"
"Lyon",73.213350379228,0.120395294269855,0.112650624422641,0.128493904592824,0.8,"median","qi"
"Lyon",73.7926933214043,0.120269774249617,0.11241267437199,0.128377120078361,0.8,"median","qi"
"Lyon",74.3720362635806,0.120171106060668,0.112302515228018,0.128300115350952,0.8,"median","qi"
"Lyon",74.9513792057568,0.120044981004111,0.112059067962887,0.128190928252411,0.8,"median","qi"
"Lyon",75.5307221479331,0.119940628728949,0.111901015152078,0.128046108573173,0.8,"median","qi"
"Lyon",76.1100650901094,0.119808339357307,0.111741428486715,0.127965912381689,0.8,"median","qi"
"Lyon",76.6894080322856,0.119682194512415,0.11145037789839,0.127894977353489,0.8,"median","qi"
"Lyon",77.2687509744619,0.119548006482363,0.111292304234373,0.127783000194371,0.8,"median","qi"
"Lyon",77.8480939166382,0.119354190511525,0.111079056776909,0.127645308428614,0.8,"median","qi"
"Lyon",78.4274368588144,0.119249001238661,0.110881757027587,0.12749925043538,0.8,"median","qi"
"Lyon",79.0067798009907,0.119146917444221,0.110656150290714,0.12740284627742,0.8,"median","qi"
"Lyon",79.586122743167,0.118999256217767,0.110475071219118,0.127307315491178,0.8,"median","qi"
"Lyon",80.1654656853432,0.118865916212382,0.11023542939059,0.127215835553226,0.8,"median","qi"
"Lyon",80.7448086275195,0.11873991157328,0.110081556404485,0.127111406427771,0.8,"median","qi"
"Lyon",81.3241515696958,0.118596090450809,0.109893558433139,0.127022966200335,0.8,"median","qi"
"Lyon",81.9034945118721,0.118527056075237,0.109786634809476,0.126945174166957,0.8,"median","qi"
"Lyon",82.4828374540483,0.118399004989331,0.109631936982612,0.126928470338763,0.8,"median","qi"
"Lyon",83.0621803962246,0.118309221900975,0.109569171372415,0.126842072287427,0.8,"median","qi"
"Lyon",83.6415233384009,0.118192776974451,0.109447292727597,0.126743808750297,0.8,"median","qi"
"Lyon",84.2208662805771,0.118134914938112,0.109375684614259,0.126693698147749,0.8,"median","qi"
"Lyon",84.8002092227534,0.118028757982814,0.109231182030701,0.126662925545448,0.8,"median","qi"
"Lyon",85.3795521649297,0.117964343437994,0.109121825129311,0.126592788988268,0.8,"median","qi"
"Lyon",85.9588951071059,0.117888659310967,0.109000368512688,0.126563970221816,0.8,"median","qi"
"Lyon",86.5382380492822,0.117830182554496,0.108893732855618,0.126540248876001,0.8,"median","qi"
"Lyon",87.1175809914585,0.117745972008467,0.10886566936437,0.12643849259539,0.8,"median","qi"
"Lyon",87.6969239336347,0.117623358706471,0.108831555257784,0.126358120040342,0.8,"median","qi"
"Lyon",88.276266875811,0.117622335284422,0.108840807345038,0.126385447406539,0.8,"median","qi"
"Lyon",88.8556098179873,0.117587461958144,0.108858663119273,0.12638301374556,0.8,"median","qi"
"Lyon",89.4349527601636,0.117560758456458,0.108771622464924,0.126247279398324,0.8,"median","qi"
"Lyon",90.0142957023398,0.117485129272579,0.108731474586249,0.126215435943533,0.8,"median","qi"
"Lyon",90.5936386445161,0.1174387836879,0.108766270029974,0.126149301529346,0.8,"median","qi"
"Lyon",91.1729815866924,0.11734301793085,0.108823765844332,0.126192480998126,0.8,"median","qi"
"Lyon",91.7523245288686,0.1173327404514,0.108835026494126,0.126226811351431,0.8,"median","qi"
"Lyon",92.3316674710449,0.117388783702532,0.108787697032529,0.126244695032528,0.8,"median","qi"
"Lyon",92.9110104132211,0.117429264205642,0.108779548479601,0.126284400906088,0.8,"median","qi"
"Lyon",93.4903533553974,0.117442308431589,0.108798947674321,0.126348487088273,0.8,"median","qi"
"Lyon",94.0696962975737,0.117441096739206,0.108871909986253,0.126308023304817,0.8,"median","qi"
"Lyon",94.64903923975,0.117510826950677,0.108957964779341,0.12637283058413,0.8,"median","qi"
"Lyon",95.2283821819262,0.117551887733519,0.108947181570803,0.126407236530038,0.8,"median","qi"
"Lyon",95.8077251241025,0.117612632195211,0.109070163526051,0.126436444000151,0.8,"median","qi"
"Lyon",96.3870680662788,0.117653528661615,0.109180452060519,0.1264415333201,0.8,"median","qi"
"Lyon",96.966411008455,0.117743380663312,0.109185302841541,0.126540909784424,0.8,"median","qi"
"Lyon",97.5457539506313,0.11779165137965,0.10928725840156,0.126598719335244,0.8,"median","qi"
"Lyon",98.1250968928076,0.117844878613741,0.109292122508903,0.126719683102054,0.8,"median","qi"
"Lyon",98.7044398349838,0.117987443325865,0.109365063397293,0.126819227151915,0.8,"median","qi"
