"Box","SST","y","ymin","ymax",".width",".point",".interval"
"Box 3",25.9111542932571,0.0259924743688045,0.0243304711170688,0.0277090405443922,0.8,"median","qi"
"Box 3",25.9708779358082,0.0260141537745075,0.0243791543856025,0.0276875870526894,0.8,"median","qi"
"Box 3",26.0306015783592,0.0260448185054626,0.0244513282763846,0.0276775456395687,0.8,"median","qi"
"Box 3",26.0903252209103,0.0260844287944573,0.0245386459520282,0.027713237210077,0.8,"median","qi"
"Box 3",26.1500488634613,0.0261413384617293,0.0246181120988676,0.0277255750360269,0.8,"median","qi"
"Box 3",26.2097725060124,0.0262104737660262,0.0247269159596429,0.0277761793048539,0.8,"median","qi"
"Box 3",26.2694961485634,0.0262891217889648,0.0248234908107168,0.027808035323228,0.8,"median","qi"
"Box 3",26.3292197911145,0.02636820902088,0.0249242260041062,0.0278748358466199,0.8,"median","qi"
"Box 3",26.3889434336655,0.0264505884550691,0.0250288728500835,0.0279692421136941,0.8,"median","qi"
"Box 3",26.4486670762166,0.0265390788922531,0.0251539360520535,0.0280597404692267,0.8,"median","qi"
"Box 3",26.5083907187677,0.0266337151450559,0.0252754732796962,0.0281274539937973,0.8,"median","qi"
"Box 3",26.5681143613187,0.0267400828735234,0.0253657026551995,0.0282163436670774,0.8,"median","qi"
"Box 3",26.6278380038698,0.0268472443969225,0.0254773256307017,0.0283085461767723,0.8,"median","qi"
"Box 3",26.6875616464208,0.0269428419071496,0.0255900810671448,0.0284191129680255,0.8,"median","qi"
"Box 3",26.7472852889719,0.0270364918215522,0.0257142048093843,0.0285146079997757,0.8,"median","qi"
"Box 3",26.8070089315229,0.0271320877465075,0.0258203761128925,0.028584115242499,0.8,"median","qi"
"Box 3",26.866732574074,0.0272347041288835,0.0259143114180845,0.0286522427274012,0.8,"median","qi"
"Box 3",26.926456216625,0.0273286190904164,0.026019759695649,0.0287252598033458,0.8,"median","qi"
"Box 3",26.9861798591761,0.027430327775566,0.0261106933609467,0.028792487040153,0.8,"median","qi"
"Box 3",27.0459035017271,0.0275156951042737,0.0262149817963324,0.0288647694148049,0.8,"median","qi"
"Box 3",27.1056271442782,0.0275877185611849,0.0263125802470596,0.0289315027374825,0.8,"median","qi"
"Box 3",27.1653507868292,0.027668703316778,0.0264040733195342,0.0289662435053711,0.8,"median","qi"
"Box 3",27.2250744293803,0.0277425934576749,0.0264613677420867,0.0290002785989796,0.8,"median","qi"
"Box 3",27.2847980719313,0.0278058374899497,0.0265523807183413,0.0290387714408947,0.8,"median","qi"
"Box 3",27.3445217144824,0.0278589087820656,0.0266397059734857,0.0290666225632266,0.8,"median","qi"
"Box 3",27.4042453570334,0.0279088249907946,0.0267141432924428,0.0290897279415947,0.8,"median","qi"
"Box 3",27.4639689995845,0.027956952113165,0.0267789894500968,0.0291035300180829,0.8,"median","qi"
"Box 3",27.5236926421356,0.0279842086435454,0.0268297587751166,0.0291061749922375,0.8,"median","qi"
"Box 3",27.5834162846866,0.0280044994982039,0.0268604627982447,0.0291040950130924,0.8,"median","qi"
"Box 3",27.6431399272377,0.0280270799943199,0.0269126629760436,0.0291209009161418,0.8,"median","qi"
"Box 3",27.7028635697887,0.0280361346821929,0.0269197411714612,0.0291108154069833,0.8,"median","qi"
"Box 3",27.7625872123398,0.0280363636353518,0.0269272486856784,0.0290965850737058,0.8,"median","qi"
"Box 3",27.8223108548908,0.0280302954965875,0.0269164386592651,0.0291163911363015,0.8,"median","qi"
"Box 3",27.8820344974419,0.0280108631670707,0.0268888676979094,0.0291124760041239,0.8,"median","qi"
"Box 3",27.9417581399929,0.027984558453189,0.0268421862390535,0.0291149933552564,0.8,"median","qi"
"Box 3",28.001481782544,0.0279627045703904,0.0267748770495749,0.0291518477431366,0.8,"median","qi"
"Box 3",28.061205425095,0.0279224499804122,0.0267014090838371,0.0291864172069185,0.8,"median","qi"
"Box 3",28.1209290676461,0.02789587818794,0.0266086381753703,0.0292177996927175,0.8,"median","qi"
"Box 3",28.1806527101971,0.027851228893871,0.0265157068494917,0.0292411572431103,0.8,"median","qi"
"Box 3",28.2403763527482,0.0278137277962617,0.0264015594776511,0.0292659454438559,0.8,"median","qi"
"Box 3",28.3000999952993,0.0277474595492874,0.0262755431046619,0.0293123002147618,0.8,"median","qi"
"Box 3",28.3598236378503,0.0276983966018804,0.0261512003757143,0.0293515925037861,0.8,"median","qi"
"Box 3",28.4195472804014,0.0276596692118403,0.0259946296159766,0.029401530235122,0.8,"median","qi"
"Box 3",28.4792709229524,0.0275938165602068,0.0258385960314241,0.0294288696514261,0.8,"median","qi"
"Box 3",28.5389945655035,0.0275520070309597,0.0256862150267862,0.0294902083506977,0.8,"median","qi"
"Box 3",28.5987182080545,0.0275093259213709,0.0255076978397341,0.029565887565412,0.8,"median","qi"
"Box 3",28.6584418506056,0.0274428136872949,0.0253183042697739,0.0296181402768352,0.8,"median","qi"
"Box 3",28.7181654931566,0.0273940090570303,0.0251647381356476,0.0297209295172942,0.8,"median","qi"
