"Box","N_P","y","ymin","ymax",".width",".point",".interval"
"Cyprus",121.347473754536,0.0444369321806849,0.0403109157072258,0.048124670047958,0.8,"median","qi"
"Cyprus",122.059753188405,0.0447060512514062,0.0406031457176506,0.0483700888841173,0.8,"median","qi"
"Cyprus",122.772032622273,0.0449673784424152,0.0408908938546948,0.0485672239981609,0.8,"median","qi"
"Cyprus",123.484312056142,0.0452189944094107,0.0410878966300693,0.0487894649166406,0.8,"median","qi"
"Cyprus",124.19659149001,0.0454519938692745,0.0413318826099865,0.0490292088815623,0.8,"median","qi"
"Cyprus",124.908870923878,0.0456988686682124,0.0416119595068371,0.0492369053752312,0.8,"median","qi"
"Cyprus",125.621150357747,0.0459358268847998,0.0418679528888413,0.0494603880275326,0.8,"median","qi"
"Cyprus",126.333429791615,0.0461590263963479,0.0421333497442343,0.0496654718229565,0.8,"median","qi"
"Cyprus",127.045709225484,0.0463890574580715,0.0423832122666407,0.0498833325469764,0.8,"median","qi"
"Cyprus",127.757988659352,0.0465953023941943,0.0426477609276802,0.050096631472292,0.8,"median","qi"
"Cyprus",128.47026809322,0.0468196183564561,0.0428125912102626,0.0503027168334457,0.8,"median","qi"
"Cyprus",129.182547527089,0.0469826850988126,0.0430076732321597,0.0505207041248682,0.8,"median","qi"
"Cyprus",129.894826960957,0.0471947557920157,0.0431720190503697,0.0507530300307918,0.8,"median","qi"
"Cyprus",130.607106394825,0.0473388450910461,0.0433294278450843,0.0509171472519483,0.8,"median","qi"
"Cyprus",131.319385828694,0.0475033528526193,0.0434903826348796,0.0510921332168771,0.8,"median","qi"
"Cyprus",132.031665262562,0.047665114528995,0.0436420286777245,0.0512682904442972,0.8,"median","qi"
"Cyprus",132.743944696431,0.0478125045884606,0.0437542913563634,0.0514097062108951,0.8,"median","qi"
"Cyprus",133.456224130299,0.0479905411140455,0.043846158825867,0.0515527006690624,0.8,"median","qi"
"Cyprus",134.168503564167,0.0481258660624514,0.0439685389553826,0.0517543201340022,0.8,"median","qi"
"Cyprus",134.880782998036,0.0482227211501006,0.0440304325312498,0.0518929974463157,0.8,"median","qi"
"Cyprus",135.593062431904,0.0483406653936386,0.0440693732548706,0.0520271203311452,0.8,"median","qi"
"Cyprus",136.305341865772,0.0484039315101575,0.0441372336624151,0.052110951230388,0.8,"median","qi"
"Cyprus",137.017621299641,0.048472809005979,0.0442469548810892,0.0522333340381284,0.8,"median","qi"
"Cyprus",137.729900733509,0.048567660726074,0.0443315675095244,0.052334984798255,0.8,"median","qi"
"Cyprus",138.442180167378,0.0486464431990168,0.0443262688681869,0.0524719034769268,0.8,"median","qi"
"Cyprus",139.154459601246,0.0487120141709737,0.0443873796207684,0.052586529034374,0.8,"median","qi"
"Cyprus",139.866739035114,0.048775200425589,0.044439726371783,0.0526428761993842,0.8,"median","qi"
"Cyprus",140.579018468983,0.0488467960187564,0.0444636119472366,0.0527351591044446,0.8,"median","qi"
"Cyprus",141.291297902851,0.0488461323679057,0.0443589214445494,0.0528137438412919,0.8,"median","qi"
"Cyprus",142.003577336719,0.0488735621362406,0.0443380332548897,0.0528924106447411,0.8,"median","qi"
"Cyprus",142.715856770588,0.0488435463658875,0.044275130168311,0.0528980643913096,0.8,"median","qi"
"Cyprus",143.428136204456,0.0488270643016787,0.0441886293238345,0.0529370285271739,0.8,"median","qi"
"Cyprus",144.140415638325,0.0487872433860839,0.044125727182602,0.0529317691155482,0.8,"median","qi"
"Cyprus",144.852695072193,0.0487548573352818,0.0440899719981713,0.0529496682396532,0.8,"median","qi"
"Cyprus",145.564974506061,0.0487050457315408,0.044034907107908,0.0529851062399726,0.8,"median","qi"
"Cyprus",146.27725393993,0.0486482368502608,0.0439334499863579,0.0530226675267869,0.8,"median","qi"
"Cyprus",146.989533373798,0.0485353402834329,0.0438321837498742,0.0529827392031636,0.8,"median","qi"
"Cyprus",147.701812807666,0.0484494771012912,0.0437318448218127,0.0529967896906741,0.8,"median","qi"
"Cyprus",148.414092241535,0.0483402190332409,0.0435357839832388,0.0529348453288399,0.8,"median","qi"
"Cyprus",149.126371675403,0.0482513711555098,0.0434082537576364,0.0528395352863631,0.8,"median","qi"
